creates,"abates,awaits,conflates,debate's,debates,dictates,equates,estate's,estates,inflates,kuwait's,lecates,misstates,narrates,negates,predates,relates,restates,translates,updates,annotates,conjugates,delegates',interstate's,procreates"
decides,"abides,asides,besides,collides,confides,derides,divides,insides,lapides,outsides,presides,provides,resides,subsides,coincides,nationwide's"
declares,"affairs,bancshares',compares,d'affaires,despairs,downstairs,frontieres,impairs,moliere's,pierre's,prepares,repairs,upstairs,billionaires,millionaire's,millionaires,questionnaires,unawares"
defines,"aligns,alines,assigns,burdine's,burdines,combines,confines,declines,designs,inclines,karlheinz,opines,refines,resigns,redefines,undermines"
derives,"arrives,deprives,gonaives,revives,survives"
describes,"ascribes,prescribes,proscribes,subscribes,transcribes"
designs,"aligns,alines,assigns,burdine's,burdines,combines,confines,declines,defines,inclines,karlheinz,opines,refines,resigns,redefines,undermines"
desires,"ayers,briars,bryars,buyer's,buyers,buyers',byars,byers,criers,driers,dryers,fire's,fires,fliers,flyers,friars,fryers,grier's,hires,hyers,i'ers,liars,meier's,meyer's,meyers,miers,myers,pliers,priors,pryor's,smyers,spiers,squires,stiers,styers,swyers,syers,tires,triers,viars,wires,wyers,acquires,aspires,expires,inquires,requires,retires,supplier's,suppliers,suppliers',transpires"
destroys,"aloys,annoys,bolshoi's,deploys,eloise,employs,enjoys,hanoi's,mccoys,illinois's,illinois"
devotes,"capote's,connotes,denotes,promotes"
discuss,"adjusts,careplus,disgusts,distrusts,nonpluss,vanhuss,banderas"
disturbs,perturbs
edits,"credit's,credits,discredits"
effects,"affects,collects,connects,corrects,defects,deflects,detects,directs,dissects,effects,ejects,elect's,elects,erects,expects,infects,injects,inspects,neglects,objects,projects,protects,reflects,rejects,respects,selects,subjects,suspect's,suspects,annex,caltex,cmx,complex,convex,dissects,effects,execs,expects,nobec's,objects,onex,perplex,projects,quebec's,reflects,rejects,respects,suspects,wall-tex,defects,effects,effects"
,",disrespects,interjects,intersects,recollects,reconnects,atx,govpx,intersects,megaplex"
elects,"affects,collects,connects,corrects,defects,deflects,detects,directs,dissects,effects,ejects,elect's,erects,expects,infects,injects,inspects,neglects,objects,projects,protects,reflects,rejects,respects,selects,subjects,suspect's,suspects,disrespects,interjects,intersects,recollects,reconnects"
ensures,"assures,brochures,detours,endures,insures,matures,obscures,secures,amanpour's,beladur's,reassures"
exists,"assists,consists,enlists,exists,insists,persists,resists,assists,consists,enlists,exists,insists,persists,resists,abyss,amiss,assists,consists,dismiss,enlists,exists,fariss,furniss,gillis,insists,persists,phariss,remiss,resists,preexists,preexists,alusuisse,preexists,reminisce"
expands,"command's,commands,demands,withstands,meadowlands,understands,misunderstands"
expects,"affects,collects,connects,corrects,defects,deflects,detects,directs,dissects,effects,ejects,elect's,elects,erects,expects,infects,injects,inspects,neglects,objects,projects,protects,reflects,rejects,respects,selects,subjects,suspect's,suspects,annex,caltex,cmx,complex,convex,dissects,effects,execs,expects,nobec's,objects,onex,perplex,projects,quebec's,reflects,rejects,respects,suspects,wall-tex,disrespects,interjects,intersects,recollects,reconnects,atx,govpx,intersects,megaplex"
extends,"amends,arends,ascends,attends,befriends,commends,contends,defends,depends,descends,intends,offends,portends,pretends,suspends,transcends,recommends"
features,"bleachers,creatures,preacher's,preachers,teacher's,teachers,teachers',reseachers"
fixes,"mixes,nixes,six's,sixes,wickes's,affixes"
forgets,"abets,barnett's,begets,berlet's,besets,brevets,brunettes,burnett's,cadets,cassettes,corvettes,diskettes,duets,gillette's,jenrette's,jouret's,kmetz,nonjets,octets,ovett's,pipettes,quartet's,quartets,regrets,resets,rockettes,rosettes,roulette's,roulettes,tourette's,upsets,vignettes,baronets,cabernets,carteret's,cigarette's,cigarettes,coronets,falconets,larroquette's,minarets,pinochet's,pirouettes,silhouettes,statuettes,suffragettes,willamette's"
games,"adames,disclaims,exclaims,ijames,inflames,proclaims,st-james,st_james"
guesses,"blesses,cresses,dresses,esses,hesse's,messes,press's,presses,ressa's,s's,s.'s,stresses,tresses,wess,yeses,addresses,assesses,compresses,confesses,depresses,distresses,empresas,excesses,express's,expresses,impresses,marcessa's,possesses,professes,progresses,successes,suppresses,walesa's"
habits,"abbots,abbott's,babbitt's,babbitts,cabot's,inhabits"
hides,"abides,asides,besides,collides,confides,decides,derides,divides,insides,lapides,outsides,presides,provides,resides,subsides,coincides,nationwide's"
implies,"advise,allies,ally's,applies,apprise,arise,baptize,belies,chastise,complies,comprise,decries,deffeyes,defies,demise,denies,despise,devise,disguise,emprise,goodbyes,incise,julies,july's,marseilles,mcfly's,mihai's,pint-size,relies,replies,reprise,revise,shanghai's,supplies,supply's,surmise,surprise,unties,unwise,upsize,vanhise,duis,improvise,oversize,underlies"
improves,"approves,behooves,disproves,removes,disapproves"
inches,"clinches,finches,inches',lynch's"
inclines,"aligns,alines,assigns,burdine's,burdines,combines,confines,declines,defines,designs,karlheinz,opines,refines,resigns,inclines"
,",redefines,undermines"
informs,"conforms,performs,reforms,transforms,outperforms"
insists,"assists,consists,enlists,exists,insists,persists,resists,assists,consists,enlists,exists,insists,persists,resists,abyss,amiss,assists,consists,dismiss,enlists,exists,fariss,furniss,gillis,insists,persists,phariss,remiss,resists,preexists,preexists,alusuisse,preexists,reminisce"
installs,"appalls,befalls,ingalls,mccall's,mcfalls,recalls"
intends,"amends,arends,ascends,attends,befriends,commends,contends,defends,depends,descends,extends,offends,portends,pretends,suspends,transcends,recommends"
invents,"ciments,consents,contents,descents,dissents,event's,events,ferments,intents,laments,lorenz,percents,presents,prevents,resents,segments,circumvents,discontents,malcontents,represents,supplements,misrepresents"
invites,"clevite's,delights,excites,ignites,incites,nonwhites,polites,recites,rewrites,stylites,tonight's,unites,de-excites,reunites,semi-heights"
issues,"issue's,tissues"
labels,"abels,ables,cable's,cables,fables,gables,label's,sables,stables,table's,tables,disables,enables"
lessons,"lessens,mckesson's"
maintains,"attains,bahrain's,cabranes,campaign's,campaigns,champagnes,complains,constrains,contains,disdains,domains,duquesne's,elaine's,explains,germain's,hussein's,mccain's,mclean's,mcmains,obtains,pertains,refrains,regains,remains,restrains,retains,sustains,terrains,ukraine's,entertains"
mentions,"pensions,attentions,contentions,convention's,conventions,detentions,dimensions,extensions,inventions,pretensions,suspensions,apprehensions"
minutes,"minute's,minutes'"
misleads,"accedes,aidid's,concedes,exceeds,impedes,misdeeds,precedes,proceeds,recedes,succeeds,aristede's,aristide's,supersedes"
mistakes,"awakes,remakes"
mixes,"fixes,nixes,six's,sixes,wickes's,affixes"
observes,"deserves,preserves,reserve's,reserves"
performs,"conforms,informs,reforms,transforms,outperforms"
permits,"acquits,admits,befits,berlitz,commits,emits,moritz,obits,omits,ovitz,permits,submits,transmits,permits,thermits"
persuades,"arcades,blockades,brigades,brocades,cascade's,cascades,cascades'charades,conrades,crusades,decades,degrades,evades,grenades,invades,kincaid's,mcdade's,parades,pervades,tirades,upgrades,palisades"
pieces,"ceases,creases,greece's,lease's,leases,lisa's,meese's,niece's,nieces,reese's,suisse's,decreases,elisa's,increases,matisse's,maurice's,police's,polices,raleses,releases,teresa's"
pleases,"breezes,cheeses,eases,freezes,misa's,seizes,sneezes,squeezes,teases,visa's,visas,wheezes,disease's,diseases,elisa's,scorsese's,televisa's"
prefers,"chauffeur's,chauffeurs,concurs,confers,defers,demurs,deters,incurs,infers,liqueurs,monsieurs,occurs,recurs,refers,squiers,transfers,connoisseurs,saboteurs,entrepreneur's,entrepreneurs,restaurateurs"
prepares,"affairs,bancshares',compares,d'affaires,declares,despairs,downstairs,frontieres,impairs,moliere's,pierre's,repairs,upstairs,billionaires,millionaire's,millionaires,questionnaires,unawares"
presents,"peasants,peasants',pheasants,pleasants,presents,ciments,consents,contents,descents,dissents,event's,events,ferments,intents,invents,laments,lorenz,percents,presents,prevents,resents,segments,circumvents,discontents,malcontents,represents,supplements,misrepresents"
progress,"address,aggress,assess,attests,bequests,caress,compress,confess,contests,depress,digests,digress,distress,divests,egress,ellesse,etess,excess,express,express',finesse,fluoresce,forbess,fs,impress,infests,invests,l'express,largesse,ls,lutece,lyness,molests,noblesse,obsess,oppress,possess,profess,protests,recess,redress,regress,repress,requests,retests,siese,simplesse,success,suggests,suppress,transgress,ts,undress,unless,us,vs,abs,acquiesce,ccs,coalesce,convalesce,cps,cus,dispossess,dss,ers,ins,las,lcs,nonetheless,oas,pos,reassess,reinvests,repossess,uss,uys,abts,adss,cmos,hces,kjos,nevertheless,stds,tcas,ws"
projects,"project's,projects,affects,collects,connects,corrects,defects,deflects,detects,directs,dissects,effects,ejects,elect's,elects,erects,expects,infects,injects,inspects,neglects,objects,projects,protects,reflects,rejects,respects,selects,subjects,suspect's,suspects,project's,projects,annex,caltex,cmx,complex,convex,dissects,effects,execs,expects,nobec's,objects,onex,perplex,projects,quebec's,reflects,rejects,respects,suspects,wall-tex,disrespects,interjects,intersects,recollects,reconnects,atx,govpx,intersects,megaplex"
protects,"affects,collects,connects,corrects,defects,deflects,detects,directs,dissects,effects,ejects,elect's,elects,erects,expects,infects,injects,inspects,neglects,objects,projects,reflects,rejects,respects,selects,subjects,suspect's,suspects,disrespects,interjects,intersects,recollects,reconnects"
provides,"abides,asides,besides,collides,confides,decides,derides,divides,insides,lapides,outsides,presides,resides,subsides,coincides,nationwide's"
raises,"blazes,brazes,crazes,gazes,glazes,hazes,maize's,mazes,phases,phrases,praises,amazes,appraises,cabezas,tereza's,lyonnais's"
reaches,"beach's,beaches,breaches,leach's,leaches,leeches,peaches,piech's,preaches,screeches,speeches,teaches,impeaches"
receives,"achieves,aviv's,believes,perceives,relieves,retrieves,misperceives,recitatives"
records,"accord's,accords,affords,awards,rewards,towards,record's,records',records"
refers,"chauffeur's,chauffeurs,concurs,confers,defers,demurs,deters,incurs,infers,liqueurs,monsieurs,occurs,prefers,recurs,squiers,transfers,connoisseurs,saboteurs,entrepreneur's,entrepreneurs,restaurateurs"
regards,"bernard's,bernards,discards,retards,disregards"
rejects,"affects,collects,connects,corrects,defects,deflects,detects,directs,dissects,effects,ejects,elect's,elects,erects,expects,infects,injects,inspects,neglects,objects,projects,protects,reflects,rejects,respects,selects,subjects,suspect's,suspects,rejects,annex,caltex,cmx,complex,convex,dissects,effects,execs,expects,nobec's,objects,onex,perplex,projects,quebec's,reflects,rejects,respects,suspects,wall-tex,rejects"
,",disrespects,interjects,intersects,recollects,reconnects,atx,govpx,intersects,megaplex"
relates,"abates,awaits,conflates,creates,debate's,debates,dictates,equates,estate's,estates,inflates,kuwait's,lecates,misstates,narrates,negates,predates,restates,translates,updates,annotates,conjugates,delegates',interstate's,procreates"
remains,"attains,bahrain's,cabranes,campaign's,campaigns,champagnes,complains,constrains,contains,disdains,domains,duquesne's,elaine's,explains,germain's,hussein's,maintains,mccain's,mclean's,mcmains,obtains,pertains,refrains,regains,restrains,retains,sustains,terrains,ukraine's,entertains"
remarks,"embarks,vonarx"
reminds,"behinds,mankind's,mankinds,reminds"
removes,"approves,behooves,disproves,improves,disapproves"
repeats,"competes,completes,deceits,defeats,depletes,elites,mistreats,petites,receipts,retreats"
replies,"advise,allies,ally's,applies,apprise,arise,baptize,belies,chastise,complies,comprise,decries,deffeyes,defies,demise,denies,despise,devise,disguise,emprise,goodbyes,implies,incise,julies,july's,marseilles,mcfly's,mihai's,pint-size,relies,reprise,revise,shanghai's,supplies,supply's,surmise,surprise,unties,unwise,upsize,vanhise,duis,improvise,oversize,underlies"
requires,"ayers,briars,bryars,buyer's,buyers,buyers',byars,byers,criers,driers,dryers,fire's,fires,fliers,flyers,friars,fryers,grier's,hires,hyers,i'ers,liars,meier's,meyer's,meyers,miers,myers,pliers,priors,pryor's,smyers,spiers,squires,stiers,styers,swyers,syers,tires,triers,viars,wires,wyers,admires,inspires,requires,retires,safire's"
,",acquires,aspires,desires,expires,inquires,requires,retires,supplier's,suppliers,suppliers',transpires"
respects,"affects,collects,connects,corrects,defects,deflects,detects,directs,dissects,effects,ejects,elect's,elects,erects,expects,infects,injects,inspects,neglects,objects,projects,protects,reflects,rejects,respects,selects,subjects,suspect's,suspects,annex,caltex,cmx,complex,convex,dissects,effects,execs,expects,nobec's,objects,onex,perplex,projects,quebec's,reflects,rejects,respects,suspects,wall-tex,disrespects,interjects,intersects,recollects,reconnects,atx,govpx,intersects,megaplex"
restores,"abhors,adores,azores,delore's,delors,deplores,explores,ignores,implores,nemours,outdoors,timor's,guarantors,saboteurs,underscores"
restricts,"addicts,afflicts,conflicts,convict's,convicts,depicts,evicts,inflicts,predicts,contradicts"
results,"adults,adults',consults,exults,insults,results"
reveals,"abeles,appeals,conceals,corniel's,ideal's,ideals,jarriel's,o'neill's,ordeals,repeals,reseals,automobiles"
seconds,"second's,beckons,reckons,seconds"
selects,"affects,collects,connects,corrects,defects,deflects,detects,directs,dissects,effects,ejects,elect's,elects,erects,expects,infects,injects,inspects,neglects,objects,projects,protects,reflects,rejects,respects,subjects,suspect's,suspects,disrespects,interjects,intersects,recollects,reconnects"
sizes,"dieses,guises,mises,mize's,pies's,prizes,rises,wyse's,zises,advises,arises,chastises,comprises,despises,devises,disguises,revises,surmises,surprises,oversizes"
studies,"buddies,buddy's,study's"
submits,"acquits,admits,befits,berlitz,commits,emits,moritz,obits,omits,ovitz,permits,transmits"
suggests,"arrests,attests,bequests,contests,digests,divests,infests,invests,midwest's,molests,natwest's,northwest's,norwest's,protests,requests,retests,southwest's,suggests,attests,bequests,contests,digests,divests,infests,invests,molests,protests,requests,retests,suggests,address,aggress,assess,attests,bequests,caress,compress,confess,contests,depress,digests,digress,distress,divests,egress,ellesse,etess,excess,express,express',finesse,fluoresce,forbess,fs,impress,infests,invests,l'express,largesse,ls,lutece,lyness,molests,noblesse,obsess,oppress,possess,profess,progress,protests,recess,redress,regress,repress,requests,retests,siese,simplesse,success,suggests,suppress,transgress,ts,undress,unless,us,vs,reinvests,reinvests,abs,acquiesce,ccs,coalesce,convalesce,cps,cus,dispossess,dss,ers,ins,las,lcs,nonetheless,oas,pos,reassess,reinvests,repossess,uss,uys,abts,adss,cmos,hces,kjos,nevertheless,stds,tcas,ws"
supplies,"advise,allies,ally's,applies,apprise,arise,baptize,belies,chastise,complies,comprise,decries,deffeyes,defies,demise,denies,despise,devise,disguise,emprise,goodbyes,implies,incise,julies,july's,marseilles,mcfly's,mihai's,pint-size,relies,replies,reprise,revise,shanghai's,supply's,surmise,surprise,unties,unwise,upsize,vanhise,duis,improvise,oversize,underlies"
supports,"aborts,contorts,distorts,exhorts,imports,purports,report's,reports,reports',resort's,resorts,resorts',retorts,transports,teleport's"
survives,"arrives,deprives,derives,gonaives,revives,survives"
suspects,"affects,collects,connects,corrects,defects,deflects,detects,directs,dissects,effects,ejects,elect's,elects,erects,expects,infects,injects,inspects,neglects,objects,projects,protects,reflects,rejects,respects,selects,subjects,suspect's,suspects,suspects',suspects,annex,caltex,cmx,complex,convex,dissects,effects,execs,expects,nobec's,objects,onex,perplex,projects,quebec's,reflects,rejects,respects,suspects,wall-tex,suspects"
,",disrespects,interjects,intersects,recollects,reconnects,atx,govpx,intersects,megaplex"
switches,"bitches,britches,ditches,glitches,hitches,itches,niches,pitches,rich's,riches,stitches,twitches,which's,witch's,witches,enriches"
teaches,"beach's,beaches,breaches,leach's,leaches,leeches,peaches,piech's,preaches,reaches,screeches,speeches,impeaches"
translates,"abates,awaits,conflates,creates,debate's,debates,dictates,equates,estate's,estates,inflates,kuwait's,lecates,misstates,narrates,negates,predates,relates,restates,updates,translates"
,",annotates,conjugates,delegates',interstate's,procreates"
